index,true_label,predicted_label,is_hold,is_misclassified
2321,1,1,True,False
2322,2,2,False,False
2323,1,1,True,False
2324,2,2,False,False
2325,0,0,False,False
2326,2,1,False,False
2327,2,2,False,False
2328,2,2,False,False
2329,2,2,False,False
2330,0,0,False,False
2331,1,1,True,False
2332,2,2,False,False
2333,2,2,False,False
2334,1,1,True,False
2335,2,1,False,False
2336,0,0,False,False
2337,2,1,False,False
2338,0,1,False,False
2339,1,1,True,False
2340,1,1,True,False
2341,0,1,False,False
2342,1,1,True,False
2343,1,2,True,True
2344,1,0,True,True
2345,2,1,False,False
2346,1,0,True,True
2347,2,2,False,False
2348,0,0,False,False
2349,1,1,True,False
2350,1,1,True,False
2351,2,2,False,False
2352,2,2,False,False
2353,2,2,False,False
2354,2,2,False,False
2355,0,2,False,False
2356,0,0,False,False
2357,1,1,True,False
2358,2,2,False,False
2359,1,1,True,False
2360,0,0,False,False
2361,1,1,True,False
2362,2,2,False,False
2363,0,0,False,False
2364,2,1,False,False
2365,0,1,False,False
2366,2,2,False,False
2367,1,0,True,True
2368,2,1,False,False
2369,1,1,True,False
2370,0,1,False,False
2371,1,1,True,False
2372,0,0,False,False
2373,0,1,False,False
2374,2,1,False,False
2375,1,2,True,True
2376,1,1,True,False
2377,0,1,False,False
2378,1,0,True,True
2379,2,1,False,False
2380,1,0,True,True
2381,1,0,True,True
2382,0,0,False,False
2383,0,0,False,False
2384,2,1,False,False
2385,0,1,False,False
2386,0,0,False,False
2387,0,1,False,False
2388,2,2,False,False
2389,2,1,False,False
2390,2,2,False,False
2391,2,1,False,False
2392,2,2,False,False
2393,2,1,False,False
2394,0,0,False,False
2395,0,1,False,False
2396,1,1,True,False
2397,0,0,False,False
2398,2,1,False,False
2399,2,2,False,False
2400,1,1,True,False
2401,0,1,False,False
2402,2,2,False,False
2403,0,0,False,False
2404,1,1,True,False
2405,0,0,False,False
2406,0,1,False,False
2407,1,1,True,False
2408,2,2,False,False
2409,1,1,True,False
2410,1,1,True,False
2411,0,0,False,False
2412,1,1,True,False
2413,0,0,False,False
2414,0,2,False,False
2415,0,0,False,False
2416,2,2,False,False
2417,1,0,True,True
2418,2,2,False,False
2419,2,1,False,False
2420,2,2,False,False
2421,2,1,False,False
2422,2,2,False,False
2423,1,2,True,True
2424,2,2,False,False
2425,1,1,True,False
2426,2,2,False,False
2427,2,2,False,False
2428,2,2,False,False
2429,0,0,False,False
2430,0,0,False,False
2431,0,0,False,False
2432,2,2,False,False
2433,1,2,True,True
2434,1,1,True,False
2435,0,1,False,False
2436,2,1,False,False
2437,2,1,False,False
2438,0,1,False,False
2439,0,0,False,False
2440,0,1,False,False
2441,0,0,False,False
2442,2,1,False,False
2443,1,0,True,True
2444,0,1,False,False
2445,0,1,False,False
2446,0,0,False,False
2447,2,2,False,False
2448,0,0,False,False
2449,1,0,True,True
2450,1,2,True,True
2451,0,1,False,False
2452,0,0,False,False
2453,2,2,False,False
2454,0,0,False,False
2455,0,0,False,False
2456,2,2,False,False
2457,0,0,False,False
2458,0,1,False,False
2459,0,0,False,False
2460,1,0,True,True
2461,1,2,True,True
2462,2,2,False,False
2463,0,0,False,False
2464,0,0,False,False
2465,0,1,False,False
2466,0,1,False,False
2467,0,0,False,False
2468,2,1,False,False
2469,0,0,False,False
2470,2,2,False,False
2471,1,1,True,False
2472,0,0,False,False
2473,0,1,False,False
2474,1,1,True,False
2475,1,1,True,False
2476,0,0,False,False
2477,2,0,False,False
2478,2,2,False,False
2479,1,0,True,True
2480,2,1,False,False
2481,0,1,False,False
2482,0,0,False,False
2483,0,1,False,False
2484,2,2,False,False
2485,1,1,True,False
2486,1,2,True,True
2487,2,2,False,False
2488,1,1,True,False
2489,0,1,False,False
2490,1,1,True,False
2491,2,2,False,False
2492,1,0,True,True
2493,1,0,True,True
2494,0,0,False,False
2495,2,0,False,False
2496,0,0,False,False
2497,1,1,True,False
2498,1,1,True,False
2499,1,1,True,False
2500,1,1,True,False
2501,2,2,False,False
2502,1,0,True,True
2503,0,0,False,False
2504,1,0,True,True
2505,2,1,False,False
2506,1,1,True,False
2507,2,2,False,False
2508,2,1,False,False
2509,2,2,False,False
2510,1,0,True,True
2511,0,0,False,False
2512,2,1,False,False
2513,1,1,True,False
2514,1,0,True,True
2515,0,0,False,False
2516,1,1,True,False
2517,2,2,False,False
2518,0,0,False,False
2519,0,0,False,False
2520,0,1,False,False
2521,1,1,True,False
2522,2,2,False,False
2523,2,2,False,False
2524,1,1,True,False
2525,2,1,False,False
2526,1,0,True,True
2527,0,0,False,False
2528,2,2,False,False
2529,2,2,False,False
2530,2,1,False,False
2531,0,0,False,False
2532,2,1,False,False
2533,2,1,False,False
2534,0,1,False,False
2535,1,1,True,False
2536,0,2,False,False
2537,0,0,False,False
2538,2,2,False,False
2539,1,2,True,True
2540,2,2,False,False
2541,2,1,False,False
2542,1,1,True,False
2543,2,1,False,False
2544,2,1,False,False
2545,1,1,True,False
2546,1,1,True,False
2547,2,2,False,False
2548,0,0,False,False
2549,0,0,False,False
2550,1,2,True,True
2551,1,1,True,False
2552,0,0,False,False
2553,2,2,False,False
2554,0,1,False,False
2555,1,1,True,False
2556,0,1,False,False
2557,2,2,False,False
2558,0,1,False,False
2559,1,1,True,False
2560,2,1,False,False
2561,1,1,True,False
2562,2,0,False,False
2563,2,1,False,False
2564,1,1,True,False
2565,2,2,False,False
2566,1,0,True,True
2567,0,0,False,False
2568,2,2,False,False
2569,0,0,False,False
2570,1,1,True,False
2571,2,2,False,False
2572,1,1,True,False
2573,0,0,False,False
2574,0,0,False,False
2575,2,1,False,False
2576,0,0,False,False
2577,1,1,True,False
2578,2,2,False,False
2579,2,2,False,False
2580,2,2,False,False
2581,1,1,True,False
2582,0,1,False,False
2583,2,2,False,False
2584,2,2,False,False
2585,2,2,False,False
2586,1,2,True,True
2587,0,1,False,False
2588,1,1,True,False
2589,2,2,False,False
2590,1,0,True,True
2591,2,2,False,False
2592,2,1,False,False
2593,2,2,False,False
2594,1,1,True,False
2595,0,1,False,False
2596,0,0,False,False
2597,0,1,False,False
2598,1,0,True,True
2599,0,0,False,False
2600,2,2,False,False
2601,2,0,False,False
2602,0,0,False,False
2603,0,0,False,False
2604,0,0,False,False
2605,1,1,True,False
2606,1,1,True,False
2607,2,2,False,False
2608,2,2,False,False
2609,2,1,False,False
2610,1,0,True,True
2611,2,2,False,False
2612,0,0,False,False
2613,0,0,False,False
2614,2,2,False,False
2615,0,0,False,False
2616,0,0,False,False
2617,1,1,True,False
2618,2,1,False,False
2619,2,1,False,False
2620,2,2,False,False
2621,0,0,False,False
2622,2,2,False,False
2623,2,2,False,False
2624,0,1,False,False
2625,0,0,False,False
2626,1,1,True,False
2627,0,1,False,False
2628,2,1,False,False
2629,1,1,True,False
2630,1,1,True,False
2631,2,2,False,False
2632,2,2,False,False
2633,2,2,False,False
2634,1,1,True,False
2635,0,0,False,False
2636,0,1,False,False
2637,1,1,True,False
2638,2,2,False,False
2639,1,1,True,False
2640,0,0,False,False
2641,0,1,False,False
2642,0,0,False,False
2643,2,1,False,False
2644,2,1,False,False
2645,0,0,False,False
2646,0,1,False,False
2647,0,0,False,False
2648,1,1,True,False
2649,0,0,False,False
2650,1,0,True,True
2651,2,2,False,False
2652,2,2,False,False
2653,1,2,True,True
2654,2,1,False,False
2655,1,1,True,False
2656,1,1,True,False
2657,2,2,False,False
2658,0,0,False,False
2659,1,1,True,False
2660,0,1,False,False
2661,1,1,True,False
2662,2,2,False,False
2663,2,2,False,False
2664,2,2,False,False
2665,2,2,False,False
2666,2,2,False,False
2667,1,0,True,True
2668,0,0,False,False
2669,2,2,False,False
2670,2,1,False,False
2671,0,0,False,False
2672,0,0,False,False
2673,0,0,False,False
2674,0,0,False,False
2675,2,2,False,False
2676,2,2,False,False
2677,1,1,True,False
2678,2,2,False,False
2679,0,0,False,False
2680,2,1,False,False
2681,0,1,False,False
2682,2,2,False,False
2683,0,0,False,False
2684,2,0,False,False
2685,0,0,False,False
2686,1,1,True,False
2687,2,2,False,False
2688,1,1,True,False
2689,2,2,False,False
2690,0,0,False,False
2691,1,2,True,True
2692,2,2,False,False
2693,2,1,False,False
2694,1,0,True,True
2695,0,0,False,False
2696,0,1,False,False
2697,0,0,False,False
2698,2,2,False,False
2699,0,0,False,False
2700,0,0,False,False
2701,1,0,True,True
2702,0,0,False,False
2703,2,1,False,False
2704,2,2,False,False
2705,1,1,True,False
2706,1,1,True,False
2707,2,1,False,False
2708,0,2,False,False
2709,2,2,False,False
2710,2,0,False,False
2711,1,1,True,False
2712,2,2,False,False
2713,0,1,False,False
2714,2,2,False,False
2715,1,0,True,True
2716,1,2,True,True
2717,2,2,False,False
2718,1,2,True,True
2719,0,1,False,False
2720,2,2,False,False
2721,0,1,False,False
2722,2,2,False,False
2723,0,0,False,False
2724,1,0,True,True
2725,0,0,False,False
2726,1,1,True,False
2727,1,1,True,False
2728,2,2,False,False
2729,2,2,False,False
2730,0,1,False,False
2731,0,0,False,False
2732,1,1,True,False
2733,1,2,True,True
2734,1,0,True,True
2735,1,1,True,False
2736,2,2,False,False
2737,0,1,False,False
2738,2,1,False,False
2739,1,2,True,True
2740,0,0,False,False
2741,1,1,True,False
2742,0,1,False,False
2743,2,2,False,False
2744,1,2,True,True
2745,2,2,False,False
2746,2,2,False,False
2747,2,2,False,False
2748,0,0,False,False
2749,1,2,True,True
2750,1,1,True,False
2751,0,0,False,False
2752,0,0,False,False
2753,2,0,False,False
2754,2,0,False,False
2755,0,0,False,False
2756,0,0,False,False
2757,2,2,False,False
2758,0,0,False,False
2759,1,2,True,True
2760,0,1,False,False
2761,0,0,False,False
2762,2,1,False,False
2763,0,0,False,False
2764,0,2,False,False
2765,2,2,False,False
2766,0,0,False,False
2767,2,1,False,False
2768,1,1,True,False
2769,1,1,True,False
2770,2,2,False,False
2771,2,2,False,False
2772,2,2,False,False
2773,1,1,True,False
2774,0,0,False,False
2775,2,2,False,False
2776,2,2,False,False
2777,0,1,False,False
2778,0,0,False,False
2779,2,2,False,False
2780,1,1,True,False
2781,0,1,False,False
2782,2,2,False,False
2783,0,0,False,False
2784,2,2,False,False
2785,2,2,False,False
2786,0,0,False,False
2787,2,2,False,False
2788,0,0,False,False
2789,0,1,False,False
2790,0,0,False,False
2791,0,0,False,False
2792,2,2,False,False
2793,1,1,True,False
2794,2,2,False,False
2795,0,0,False,False
2796,2,1,False,False
2797,1,2,True,True
2798,0,0,False,False
2799,0,0,False,False
2800,0,1,False,False
2801,0,1,False,False
2802,2,2,False,False
2803,0,0,False,False
2804,1,1,True,False
2805,1,0,True,True
2806,2,2,False,False
2807,2,2,False,False
2808,0,0,False,False
2809,0,1,False,False
2810,0,0,False,False
2811,0,0,False,False
2812,0,0,False,False
2813,0,0,False,False
2814,1,2,True,True
2815,2,1,False,False
2816,1,1,True,False
2817,2,2,False,False
2818,2,2,False,False
2819,0,1,False,False
2820,2,2,False,False
2821,1,1,True,False
2822,0,0,False,False
2823,0,0,False,False
2824,0,0,False,False
2825,1,1,True,False
2826,1,0,True,True
2827,2,2,False,False
2828,0,0,False,False
2829,1,2,True,True
2830,1,1,True,False
2831,1,1,True,False
2832,2,2,False,False
2833,2,2,False,False
2834,2,2,False,False
2835,1,1,True,False
2836,2,1,False,False
2837,1,2,True,True
2838,2,2,False,False
2839,1,2,True,True
2840,1,0,True,True
2841,0,1,False,False
2842,0,1,False,False
2843,2,2,False,False
2844,1,2,True,True
2845,1,0,True,True
2846,2,1,False,False
2847,1,1,True,False
2848,2,2,False,False
2849,2,2,False,False
2850,2,2,False,False
2851,2,2,False,False
2852,1,1,True,False
2853,2,2,False,False
2854,0,1,False,False
2855,2,2,False,False
2856,1,2,True,True
2857,2,2,False,False
2858,2,1,False,False
2859,1,0,True,True
2860,0,0,False,False
2861,2,2,False,False
2862,0,0,False,False
2863,2,2,False,False
2864,0,0,False,False
2865,0,1,False,False
2866,0,0,False,False
2867,0,1,False,False
2868,2,2,False,False
2869,0,1,False,False
2870,1,1,True,False
2871,2,1,False,False
2872,2,2,False,False
2873,0,0,False,False
2874,1,2,True,True
2875,2,2,False,False
2876,0,0,False,False
2877,0,1,False,False
2878,2,1,False,False
2879,0,0,False,False
2880,0,0,False,False
2881,0,1,False,False
2882,0,0,False,False
2883,0,1,False,False
2884,2,2,False,False
2885,2,2,False,False
2886,0,0,False,False
2887,0,1,False,False
2888,2,2,False,False
2889,2,2,False,False
2890,0,0,False,False
2891,0,1,False,False
2892,1,1,True,False
2893,0,0,False,False
2894,0,0,False,False
2895,0,2,False,False
2896,2,2,False,False
2897,2,2,False,False
2898,1,1,True,False
2899,1,1,True,False
2900,0,0,False,False
2901,2,1,False,False
2902,1,1,True,False
2903,2,2,False,False
2904,0,0,False,False
2905,0,1,False,False
2906,1,1,True,False
2907,2,2,False,False
2908,2,2,False,False
2909,1,1,True,False
2910,2,2,False,False
2911,2,2,False,False
2912,2,2,False,False
2913,0,0,False,False
2914,0,0,False,False
2915,1,1,True,False
2916,0,0,False,False
2917,0,0,False,False
2918,2,2,False,False
2919,0,0,False,False
2920,0,0,False,False
2921,0,0,False,False
2922,1,1,True,False
2923,1,2,True,True
2924,1,1,True,False
2925,2,2,False,False
2926,2,2,False,False
2927,1,1,True,False
2928,0,1,False,False
2929,2,2,False,False
2930,1,1,True,False
2931,2,2,False,False
2932,2,1,False,False
2933,2,1,False,False
2934,1,1,True,False
2935,2,2,False,False
2936,2,2,False,False
2937,2,2,False,False
2938,1,1,True,False
2939,0,0,False,False
2940,1,1,True,False
2941,0,0,False,False
2942,2,1,False,False
2943,0,0,False,False
2944,2,2,False,False
2945,2,1,False,False
2946,2,2,False,False
2947,2,2,False,False
2948,1,2,True,True
2949,2,2,False,False
2950,0,0,False,False
2951,0,0,False,False
2952,2,1,False,False
2953,1,1,True,False
2954,1,0,True,True
2955,2,2,False,False
2956,2,2,False,False
2957,2,1,False,False
2958,2,2,False,False
2959,2,2,False,False
2960,2,2,False,False
2961,1,1,True,False
2962,1,1,True,False
2963,1,1,True,False
2964,2,2,False,False
2965,0,0,False,False
2966,0,1,False,False
2967,1,1,True,False
2968,0,0,False,False
2969,2,2,False,False
2970,2,2,False,False
2971,0,0,False,False
2972,2,1,False,False
2973,2,1,False,False
2974,1,0,True,True
2975,1,1,True,False
2976,2,1,False,False
2977,1,1,True,False
2978,2,1,False,False
2979,1,2,True,True
2980,1,1,True,False
2981,1,1,True,False
2982,0,2,False,False
2983,2,1,False,False
2984,2,1,False,False
2985,0,2,False,False
2986,2,1,False,False
2987,0,1,False,False
2988,2,2,False,False
2989,0,0,False,False
2990,2,1,False,False
2991,2,2,False,False
2992,0,0,False,False
2993,0,0,False,False
2994,2,1,False,False
2995,0,1,False,False
2996,0,0,False,False
2997,2,2,False,False
2998,0,0,False,False
2999,1,0,True,True
3000,2,2,False,False
3001,0,0,False,False
3002,1,1,True,False
3003,2,1,False,False
3004,2,1,False,False
3005,1,1,True,False
3006,0,1,False,False
3007,2,1,False,False
3008,0,0,False,False
3009,2,2,False,False
3010,1,0,True,True
3011,2,2,False,False
3012,0,0,False,False
3013,2,1,False,False
3014,2,2,False,False
3015,1,1,True,False
3016,1,2,True,True
3017,1,2,True,True
3018,1,1,True,False
3019,2,2,False,False
3020,2,0,False,False
3021,0,0,False,False
3022,0,1,False,False
3023,0,0,False,False
3024,2,2,False,False
3025,0,1,False,False
3026,2,2,False,False
3027,2,1,False,False
3028,1,2,True,True
3029,1,1,True,False
3030,1,1,True,False
3031,2,1,False,False
3032,1,1,True,False
3033,1,0,True,True
3034,2,1,False,False
3035,0,0,False,False
3036,0,1,False,False
3037,2,2,False,False
3038,0,0,False,False
3039,2,2,False,False
3040,0,0,False,False
3041,0,0,False,False
3042,0,1,False,False
3043,0,0,False,False
3044,0,1,False,False
3045,2,1,False,False
3046,2,2,False,False
3047,1,1,True,False
3048,2,2,False,False
3049,0,0,False,False
3050,0,0,False,False
3051,0,0,False,False
3052,1,2,True,True
3053,2,1,False,False
3054,2,2,False,False
3055,1,1,True,False
3056,0,0,False,False
3057,0,1,False,False
3058,0,0,False,False
3059,0,0,False,False
3060,1,1,True,False
3061,0,0,False,False
3062,0,0,False,False
3063,0,0,False,False
3064,1,1,True,False
3065,1,1,True,False
3066,2,1,False,False
3067,1,1,True,False
3068,1,2,True,True
3069,1,0,True,True
3070,1,1,True,False
3071,0,0,False,False
3072,2,0,False,False
3073,2,2,False,False
3074,0,0,False,False
3075,2,2,False,False
3076,0,1,False,False
3077,0,1,False,False
3078,1,1,True,False
3079,0,0,False,False
3080,0,0,False,False
3081,2,2,False,False
3082,2,2,False,False
3083,2,1,False,False
3084,0,0,False,False
3085,2,2,False,False
3086,1,0,True,True
3087,2,1,False,False
3088,1,1,True,False
3089,0,0,False,False
3090,2,1,False,False
3091,0,1,False,False
3092,2,1,False,False
3093,1,2,True,True
3094,2,1,False,False
3095,2,2,False,False
3096,0,0,False,False
3097,2,1,False,False
3098,0,1,False,False
3099,1,1,True,False
3100,0,0,False,False
3101,2,2,False,False
3102,2,2,False,False
3103,1,1,True,False
3104,1,1,True,False
3105,2,1,False,False
3106,0,0,False,False
3107,2,2,False,False
3108,0,0,False,False
3109,2,2,False,False
3110,0,0,False,False
3111,2,1,False,False
3112,0,1,False,False
3113,2,2,False,False
3114,1,2,True,True
3115,0,0,False,False
3116,1,1,True,False
3117,0,0,False,False
3118,0,0,False,False
3119,0,0,False,False
3120,0,0,False,False
3121,2,2,False,False
3122,0,0,False,False
3123,0,1,False,False
3124,0,0,False,False
3125,2,0,False,False
3126,1,2,True,True
3127,2,1,False,False
3128,2,2,False,False
3129,0,1,False,False
3130,0,0,False,False
3131,0,1,False,False
3132,2,2,False,False
3133,2,1,False,False
3134,2,2,False,False
3135,2,2,False,False
3136,0,0,False,False
3137,1,0,True,True
3138,0,0,False,False
3139,2,2,False,False
3140,1,1,True,False
3141,1,1,True,False
3142,2,2,False,False
3143,2,2,False,False
3144,2,2,False,False
3145,1,1,True,False
3146,2,2,False,False
3147,2,2,False,False
3148,0,0,False,False
3149,1,1,True,False
3150,1,2,True,True
3151,2,2,False,False
3152,2,1,False,False
3153,2,2,False,False
3154,1,1,True,False
3155,2,2,False,False
3156,0,0,False,False
3157,2,2,False,False
3158,2,1,False,False
3159,2,2,False,False
3160,0,1,False,False
3161,0,0,False,False
3162,0,0,False,False
3163,0,1,False,False
3164,0,0,False,False
3165,2,1,False,False
3166,2,2,False,False
3167,1,2,True,True
3168,1,1,True,False
3169,0,0,False,False
3170,1,1,True,False
3171,2,2,False,False
3172,1,1,True,False
3173,0,0,False,False
3174,0,2,False,False
3175,2,1,False,False
3176,0,2,False,False
3177,2,2,False,False
3178,2,2,False,False
3179,2,2,False,False
3180,1,1,True,False
3181,0,1,False,False
3182,0,0,False,False
3183,1,1,True,False
3184,0,1,False,False
3185,2,2,False,False
3186,2,1,False,False
3187,0,0,False,False
3188,2,2,False,False
3189,0,0,False,False
3190,2,1,False,False
3191,2,2,False,False
3192,1,1,True,False
3193,0,1,False,False
3194,2,2,False,False
3195,2,1,False,False
3196,0,2,False,False
3197,0,1,False,False
3198,0,0,False,False
3199,2,2,False,False
3200,1,2,True,True
3201,2,2,False,False
3202,2,1,False,False
3203,1,1,True,False
3204,1,2,True,True
3205,1,1,True,False
3206,0,0,False,False
3207,1,1,True,False
3208,0,1,False,False
3209,0,1,False,False
3210,1,0,True,True
3211,1,0,True,True
3212,2,2,False,False
3213,2,2,False,False
3214,0,0,False,False
3215,1,1,True,False
3216,0,0,False,False
3217,2,2,False,False
3218,2,2,False,False
3219,1,1,True,False
3220,2,2,False,False
3221,0,0,False,False
3222,0,0,False,False
3223,0,1,False,False
3224,0,0,False,False
3225,2,2,False,False
3226,0,0,False,False
3227,2,2,False,False
3228,0,0,False,False
3229,0,1,False,False
3230,2,2,False,False
3231,0,1,False,False
3232,0,0,False,False
3233,0,0,False,False
3234,0,0,False,False
3235,2,2,False,False
3236,1,0,True,True
3237,2,1,False,False
3238,2,2,False,False
3239,0,0,False,False
3240,2,1,False,False
3241,2,0,False,False
3242,0,0,False,False
3243,2,2,False,False
3244,0,0,False,False
3245,1,1,True,False
3246,0,1,False,False
3247,0,0,False,False
3248,2,1,False,False
3249,0,1,False,False
3250,1,1,True,False
3251,1,2,True,True
3252,2,2,False,False
3253,1,2,True,True
3254,2,2,False,False
3255,0,1,False,False
3256,2,2,False,False
3257,2,2,False,False
3258,0,0,False,False
3259,2,2,False,False
3260,0,1,False,False
3261,0,0,False,False
3262,2,1,False,False
3263,2,2,False,False
3264,0,0,False,False
3265,0,0,False,False
3266,0,0,False,False
3267,2,2,False,False
3268,1,1,True,False
3269,2,2,False,False
3270,2,1,False,False
3271,2,2,False,False
3272,0,0,False,False
3273,1,2,True,True
3274,0,0,False,False
3275,0,0,False,False
3276,0,1,False,False
3277,0,2,False,False
3278,1,1,True,False
3279,1,1,True,False
3280,2,1,False,False
3281,2,2,False,False
3282,2,2,False,False
3283,0,1,False,False
3284,2,1,False,False
3285,2,2,False,False
3286,2,2,False,False
3287,2,2,False,False
3288,2,2,False,False
3289,0,1,False,False
3290,2,2,False,False
3291,0,0,False,False
3292,2,1,False,False
3293,1,1,True,False
3294,1,1,True,False
3295,0,1,False,False
3296,1,1,True,False
3297,2,1,False,False
3298,1,1,True,False
3299,2,2,False,False
3300,1,1,True,False
3301,0,2,False,False
3302,0,0,False,False
3303,0,0,False,False
3304,0,0,False,False
3305,1,0,True,True
3306,2,2,False,False
3307,2,1,False,False
3308,0,1,False,False
3309,2,2,False,False
3310,2,2,False,False
3311,1,2,True,True
3312,0,1,False,False
3313,2,2,False,False
3314,2,2,False,False
3315,2,2,False,False
3316,2,2,False,False
3317,0,0,False,False
3318,0,0,False,False
3319,2,2,False,False
3320,1,2,True,True
3321,2,2,False,False
3322,2,1,False,False
3323,1,0,True,True
3324,0,0,False,False
3325,1,1,True,False
3326,2,2,False,False
3327,1,2,True,True
3328,1,0,True,True
3329,0,1,False,False
3330,2,2,False,False
3331,0,1,False,False
3332,1,1,True,False
3333,2,1,False,False
3334,2,2,False,False
3335,1,1,True,False
3336,1,2,True,True
3337,0,1,False,False
3338,1,1,True,False
3339,2,2,False,False
3340,1,1,True,False
3341,1,1,True,False
3342,1,0,True,True
3343,1,1,True,False
3344,2,2,False,False
3345,2,2,False,False
3346,1,1,True,False
3347,0,0,False,False
3348,0,0,False,False
3349,2,2,False,False
3350,2,2,False,False
3351,2,2,False,False
3352,2,1,False,False
3353,2,1,False,False
3354,1,1,True,False
3355,1,0,True,True
3356,1,0,True,True
3357,2,1,False,False
3358,0,0,False,False
3359,0,0,False,False
3360,2,2,False,False
3361,2,1,False,False
3362,0,1,False,False
3363,1,1,True,False
3364,1,0,True,True
3365,0,0,False,False
3366,2,2,False,False
3367,2,1,False,False
3368,0,2,False,False
3369,2,2,False,False
3370,2,2,False,False
3371,2,2,False,False
3372,0,0,False,False
3373,2,2,False,False
3374,2,1,False,False
3375,0,0,False,False
3376,2,2,False,False
3377,0,0,False,False
3378,0,0,False,False
3379,0,0,False,False
3380,1,2,True,True
3381,0,0,False,False
3382,2,2,False,False
3383,2,2,False,False
3384,0,1,False,False
3385,1,2,True,True
3386,0,1,False,False
3387,2,2,False,False
3388,0,0,False,False
3389,2,2,False,False
3390,0,0,False,False
3391,0,0,False,False
3392,2,2,False,False
3393,1,1,True,False
3394,2,2,False,False
3395,1,2,True,True
3396,0,1,False,False
3397,2,1,False,False
3398,1,1,True,False
3399,1,0,True,True
3400,1,1,True,False
3401,0,0,False,False
3402,2,2,False,False
3403,0,1,False,False
3404,0,0,False,False
3405,1,1,True,False
3406,2,2,False,False
3407,2,2,False,False
3408,2,2,False,False
3409,2,2,False,False
3410,1,1,True,False
3411,1,1,True,False
3412,2,2,False,False
3413,0,0,False,False
3414,2,2,False,False
3415,0,0,False,False
3416,0,1,False,False
3417,2,2,False,False
3418,2,2,False,False
3419,2,2,False,False
3420,0,0,False,False
3421,0,1,False,False
3422,2,2,False,False
3423,0,0,False,False
3424,1,0,True,True
3425,1,1,True,False
3426,0,0,False,False
3427,1,1,True,False
3428,1,1,True,False
3429,2,2,False,False
3430,2,2,False,False
3431,0,0,False,False
3432,0,0,False,False
3433,2,1,False,False
3434,2,0,False,False
3435,1,1,True,False
3436,1,1,True,False
3437,2,2,False,False
3438,0,0,False,False
3439,1,2,True,True
3440,2,1,False,False
3441,2,2,False,False
3442,1,1,True,False
3443,0,0,False,False
3444,2,2,False,False
3445,0,0,False,False
3446,2,2,False,False
3447,1,0,True,True
3448,1,0,True,True
3449,1,2,True,True
3450,2,2,False,False
3451,1,1,True,False
3452,2,2,False,False
3453,0,0,False,False
3454,1,1,True,False
3455,0,0,False,False
3456,0,0,False,False
3457,1,1,True,False
3458,2,2,False,False
3459,0,0,False,False
3460,2,2,False,False
3461,2,2,False,False
3462,2,2,False,False
3463,0,0,False,False
3464,2,2,False,False
3465,2,1,False,False
3466,2,1,False,False
3467,2,1,False,False
3468,1,1,True,False
3469,1,1,True,False
3470,2,2,False,False
3471,0,0,False,False
3472,2,1,False,False
3473,1,1,True,False
3474,0,1,False,False
3475,0,0,False,False
3476,0,0,False,False
3477,2,2,False,False
3478,0,0,False,False
3479,1,2,True,True
3480,0,0,False,False
3481,2,2,False,False
3482,1,1,True,False
3483,2,0,False,False
3484,2,2,False,False
3485,2,2,False,False
3486,0,0,False,False
3487,0,0,False,False
3488,0,0,False,False
3489,2,1,False,False
3490,1,1,True,False
3491,2,1,False,False
3492,2,1,False,False
3493,1,1,True,False
3494,0,1,False,False
3495,0,0,False,False
3496,2,1,False,False
3497,2,2,False,False
3498,0,0,False,False
3499,1,0,True,True
3500,2,1,False,False
3501,0,0,False,False
3502,2,0,False,False
3503,1,0,True,True
3504,1,1,True,False
3505,0,0,False,False
3506,2,2,False,False
3507,0,0,False,False
3508,2,2,False,False
3509,0,0,False,False
3510,0,0,False,False
3511,0,1,False,False
3512,0,0,False,False
3513,0,1,False,False
3514,1,0,True,True
3515,1,1,True,False
3516,0,1,False,False
3517,0,0,False,False
3518,2,2,False,False
3519,2,2,False,False
3520,1,1,True,False
3521,2,1,False,False
3522,0,1,False,False
3523,0,0,False,False
3524,1,1,True,False
3525,2,2,False,False
3526,1,0,True,True
3527,2,2,False,False
3528,2,2,False,False
3529,0,0,False,False
3530,0,1,False,False
3531,0,0,False,False
3532,1,2,True,True
3533,0,1,False,False
3534,0,0,False,False
3535,2,1,False,False
3536,0,0,False,False
3537,0,0,False,False
3538,1,1,True,False
3539,2,2,False,False
3540,0,2,False,False
3541,0,1,False,False
3542,1,1,True,False
3543,0,1,False,False
3544,0,0,False,False
3545,0,0,False,False
3546,1,0,True,True
3547,2,2,False,False
3548,1,1,True,False
3549,0,2,False,False
3550,2,2,False,False
3551,1,2,True,True
3552,0,1,False,False
3553,1,1,True,False
3554,1,1,True,False
3555,2,2,False,False
3556,2,2,False,False
3557,2,2,False,False
3558,2,1,False,False
3559,0,0,False,False
3560,1,1,True,False
3561,1,1,True,False
3562,1,1,True,False
3563,0,1,False,False
3564,1,2,True,True
3565,0,1,False,False
3566,0,1,False,False
3567,2,1,False,False
3568,0,2,False,False
3569,2,2,False,False
3570,2,2,False,False
3571,0,0,False,False
3572,1,0,True,True
3573,0,0,False,False
3574,1,1,True,False
3575,2,2,False,False
3576,1,2,True,True
3577,1,1,True,False
3578,0,0,False,False
3579,2,2,False,False
3580,1,0,True,True
3581,0,0,False,False
3582,1,1,True,False
3583,2,1,False,False
3584,1,2,True,True
3585,0,0,False,False
3586,0,0,False,False
3587,0,1,False,False
3588,0,0,False,False
3589,2,2,False,False
3590,0,0,False,False
